"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: HOWARD"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"ROCKHOUND A",54301,08," ",887756,3024377,0,0
"ROCKHOUND B",54387,08," ",274056,1202495,0,0
"ROCKHOUND C",54316,08," ",589424,2485059,0,0
"ROCKHOUND D",54422,08," ",552136,2410957,0,0
ROGERS,43420,08," ",13728,75173,0,0
"ROGERS 29",43120,08," ",6318,30230,0,0
"ROGERS 34",44851,08," ",2743,15645,0,0
"ROGERS 39",46071,08," ",4444,14664,0,0
"ROGERS 47",40287,08," ",253,3834,0,0
"ROI TAN A",61141,08," ",169987,400740,0,0
"ROI TAN B",61161,08," ",410470,844376,0,0
"ROI TAN C",61244,08," ",190097,466868,0,0
"ROI TAN D",61162,08," ",219706,444847,0,0
"ROI TAN E",61163,08," ",130785,299890,0,0
"ROI TAN F",61195,08," ",298806,663887,0,0
ROI-TAN,41369,08," ",37,0,0,0
"ROMAN 19",41568,08," ",29679,138121,0,0
"ROMAN 19 A",55947,08," ",276506,841345,0,0
"ROMAN 19 B",55905,08," ",343880,1029585,0,0
"ROMAN 19 C",55911,08," ",273946,718938,0,0
"ROMAN 19 D",55904,08," ",347043,856793,0,0
"ROMAN 19A",44143,08," ",19522,65213,0,0
"ROMAN 20",42819,08," ",38634,181071,0,0
"ROOSEVELT PATSY 19",41863,08," ",8578,50229,0,0
"ROOSEVELT PATSY 19B",43234,08," ",15075,130620,0,0
"ROOST 6",43550,08," ",5765,44368,0,0
ROSALES,32395,08," ",0,0,0,0
ROSEBUD,64820,08," ",391733,852898,0,0
"ROSEBUD E",64803,08," ",494735,953971,0,0
"ROSEBUD F",64899,08," ",638991,1217300,0,0
"ROSEBUD G",64905,08," ",257671,335567,0,0
ROSEWOOD,45110,08," ",10647,390,0,0
ROSSER,30369,08," ",3005,0,0,0
"ROSSER, J.O.",24858,08," ",147,0,0,0
"ROUNDTREE 17",44522,08," ",21672,116271,0,0
"ROWDY THE COWBOY 42-30 A",57145,08," ",584395,1940069,0,0
"ROWDY THE COWBOY 42-30 B",57163,08," ",567991,2256246,0,0
"ROWDY THE COWBOY 42-30 C",57164,08," ",533943,1743317,0,0
"ROWDY THE COWBOY 42-30 D",57151,08," ",608247,2844688,0,0
"ROWDY THE COWBOY 42-30 E",57152,08," ",513394,2033894,0,0
"ROXIE -B-",13368,08," ",0,0,0,0
"RUMSEY, ABRAMS & FRAZIER",41653,08," ",156,0,0,0
"RUSSELL 45",44503,08," ",6891,32925,0,0
"RUSSELL LIMITED 11",45680,08," ",0,0,0,0
"RUSSELL SWD",48153,08," ",0,0,0,0
"RUSSELL UNIT 23",45443,08," ",3752,32964,0,0
"RUSSELL, C. R. -A-",29660,08," ",688,0,0,0
"RYAN 6",43384,08," ",4161,22970,0,0
"RYAN A",50599,08," ",160580,792359,0,0
"RYAN B",50965,08," ",108641,860100,0,0
"RYAN C",50987,08," ",124664,890738,0,0
"RYAN D",51397,08," ",216513,989414,0,0
"RYAN, J. B.",13780,08," ",56210,0,0,0
"RYDER UNIT",46895,08," ",1239235,4642090,0,0
"S WILKINSON",44968,08," ",3676300,6983932,0,0
"S. O. WILLIAMS ""21""",40193,08," ",15145,40557,0,0
"S. WALDRON",32542,08," ",0,0,0,0
"SACKETT FARMS 6",39622,08," ",97330,395737,0,0
SAGE,41619,08," ",0,0,0,0
SAGUARO,59573,08," ",0,0,0,0
"SALLY 66-78 A UNIT",63062,08," ",34096,11442,0,0
"SALLY 66-78 B UNIT",63056,08," ",9156,2404,0,0
"SALT CEDAR",59482,08," ",212303,717730,0,0
"SALT CEDAR E",59400,08," ",157393,383762,0,0
"SALT CEDAR F",59401,08," ",621508,2068425,0,0
"SALT CEDAR G",59458,08," ",300608,945002,0,0
"SALT CEDAR H",59674,08," ",645950,2090919,0,0
"SALT CEDAR I",59402,08," ",369021,834206,0,0
"SAM BASS UNIT 36-37",58898,08," ",556585,517062,0,0
"SAMMY BEARKAT 29-41 A",57227,08," ",734766,2903037,0,0
"SAMMY BEARKAT 29-41 B",57181,08," ",824105,4303889,0,0
"SAMMY BEARKAT 29-41 C",57182,08," ",762025,3160159,0,0
"SAMMY BEARKAT 29-41 D",57229,08," ",913176,3925887,0,0
"SAMMY BEARKAT 29-41 E",57169,08," ",649920,1761712,0,0
"SAMURAI 5-8",56694,08," ",592023,733601,0,0
"SAN ANTONIO 20",47529,08," ",6858,45498,0,0
"SAND DOLLAR UNIT",38941,08," ",4223,0,0,0
"SAND HILL CRANE",33350,08," ",0,0,0,0
"SAND SPRINGS ""A""",36588,08," ",3301,46157,0,0
SANTANA,54556,08," ",354389,1474657,0,0
"SANTANA 2420SH",54552,08," ",226909,832754,0,0
"SANTANA 2424SH",54553,08," ",247764,712960,0,0
"SANTANA 2425SH",54710,08," ",247717,956375,0,0
"SANTANA 2430D",54554,08," ",334427,1545439,0,0
"SANTANA 2436D",54709,08," ",326543,967746,0,0
"SANTANA 2440WA",54555,08," ",297055,1036025,0,0
"SANTANA 2442WA",54557,08," ",254453,976491,0,0
"SANTANA 2444WA",54708,08," ",236812,669200,0,0
"SANTANA 2450WB",54560,08," ",176015,711532,0,0
"SANTANA 2452WB",54561,08," ",152237,440309,0,0
"SANTANA 2454WB",54707,08," ",200516,950267,0,0
"SANTANA 2916SA",54562,08," ",3175,11095,0,0
"SANTANA 2918SA",54563,08," ",313757,565895,0,0
"SANTANA 2926SH",54566,08," ",389843,1735812,0,0
"SANTANA 2946WA",54567,08," ",168783,622089,0,0
"SANTANA 2956WB",54565,08," ",2386,12423,0,0
"SANTANA C",54564,08," ",782952,2153950,0,0
"SATNIN 37-36",51060,08," ",1838739,5088237,0,0
SATTERWHITE,08742,08," ",4251,0,0,0
SAUNDERS,31132,08," ",4935,0,0,0
"SAUNDERS -B-",31903,08," ",780,0,0,0
"SCARLET HEDGEHOG",61571,08," ",0,0,0,0
"SCATTER 15-10",50047,08," ",603034,1787244,0,0
"SCATTER GINGER 15-27 (ALLOC-D)",57460,08," ",621941,1458889,0,0
"SCATTER TISH 10-46 (ALLOC-D)",57058,08," ",673232,1391793,0,0
"SCHAFER '19'",43925,08," ",27990,1151,0,0
"SCHRUTE A",53884,08," ",401897,1276524,0,0
"SCHRUTE B",54052,08," ",707101,2101080,0,0
"SCHRUTE C",54121,08," ",416506,1544813,0,0
"SCHRUTE D",54513,08," ",871208,2608852,0,0
"SCHRUTE E",54124,08," ",404154,1184842,0,0
"SCHUELKE ""28""",34037,08," ",0,0,0,0
"SCHUELKE ""28""",44577,08," ",16057,31222,0,0
"SCOTT UNIT 0916",52002,08," ",1057403,3264762,0,0
"SCOTT, JOHN",48119,08," ",5029,0,0,0
"SCREAMIN' EAGLE SWD",56499,08," ",0,0,0,0
"SE ACKERLY A",36943,08," ",0,0,0,0
"SEBASTIAN THE IBIS 34-27 A",57018,08," ",637333,1480672,0,0
"SEBASTIAN THE IBIS 34-27 B",57062,08," ",172378,576139,0,0
"SEBASTIAN THE IBIS 34-27 C",57076,08," ",540072,1744165,0,0
"SEBASTIAN THE IBIS 34-27 D",57068,08," ",686756,1976284,0,0
"SEBASTIAN THE IBIS 34-27 E",57007,08," ",96374,324671,0,0
"SEBASTIAN THE IBIS 34-27 F",57008,08," ",597513,2108088,0,0
"SELLERS 119",36396,08," ",0,0,0,0
SENZA,39652,08," ",0,0,0,0
"SEQUOIA 13C",64464,08," ",153248,305786,0,0
"SEQUOIA 13D",64152,08," ",273440,414462,0,0
"SEQUOIA 13DD",64465,08," ",230783,236065,0,0
"SEQUOIA 13E",64216,08," ",45350,49206,0,0
SETTLES,47958,08," ",8835,24,0,0
"SETTLES 'C' CITIES",43841,08," ",0,0,0,0
"SETTLES -A-&-B-",41285,08," ",12277,0,0,0
"SETTLES -B-",41284,08," ",7310,0,0,0
"SETTLES -D-",41060,08," ",44862,0,0,0
"SETTLES WEST",41643,08," ",5839,0,0,0
"SETTLES, W. R.",41059,08," ",46649,0,0,0
"SETTLES, W. R.",41250,08," ",487286,26618,0,0
"SETTLES, W. R.",41272,08," ",113427,0,0,0
"SETTLES, W. R. -A-",41251,08," ",655228,32753,0,0
"SETTLES, W. R. -A-",48220,08," ",21896,24,0,0
"SETTLES, W.R. -A- TT",47927,08," ",9679,24,0,0
"SETTLES, W.R. -B- TT",47928,08," ",510,24,0,0
"SEWELL 30",33881,08," ",0,0,0,0
"SEWELL UNIT",34062,08," ",0,0,0,0
"SFH UNIT A 23-26",44462,08," ",641290,1402577,0,0
"SFH UNIT B 23-26",51977,08," ",1053246,3686511,0,0
"SHAFER 12",47626,08," ",0,0,0,0
"SHAFER 12",50808,08," ",5448,0,0,0
"SHAFER 12-32 A UNIT",55684,08," ",897905,878064,0,0
"SHASTA 31",45944,08," ",125,0,0,0
"SHASTA THE COUGAR 42-30 A",57085,08," ",663662,3135940,0,0
"SHASTA THE COUGAR 42-30 B",57087,08," ",653795,2994611,0,0
"SHASTA THE COUGAR 42-30 C",57147,08," ",616225,3121397,0,0
"SHASTA THE COUGAR 42-30 D",57148,08," ",786599,4091242,0,0
"SHASTA THE COUGAR 42-30 E",57146,08," ",786915,3239230,0,0
"SHAW ""11""",41337,08," ",0,0,0,0
"SHAW ""19""",42662,08," ",12876,102570,0,0
"SHAW 32",39804,08," ",18178,134102,0,0
"SHAW FARMS UNIT",39767,08," ",52015,127649,0,0
"SHENANDOAH 11-2-58",53283,08," ",488755,1004115,0,0
"SHENANDOAH 11-2-58 XL",64490,08," ",105092,171298,0,0
"SHIELDS UNIT",47757,08," ",687755,1979216,0,0
"SHIELDS UNIT A",47274,08," ",318121,664702,0,0
"SHIELDS UNIT B",47692,08," ",375130,1367610,0,0
"SHOOTER MCGAVIN A",50752,08," ",1213539,2152423,0,0
"SHOOTER MCGAVIN B",50753,08," ",1408267,2459954,0,0
SHORTES,40919,08," ",20341,175354,0,0
"SHORTES 17",46112,08," ",60676,434718,0,0
"SHORTES 30",43844,08," ",3393,36822,0,0
SHOWER,52187,08," ",93776,211545,0,0
SHROYER,49939,08," ",0,0,0,0
"SHROYER SWD",43969,08," ",0,0,0,0
"SHROYER-WILSON UNIT A 23-14",47672,08," ",444017,4128522,0,0
"SHROYER-WILSON UNIT B 23-14",50862,08," ",639349,3169152,0,0
"SIDE HUSTLE 27-22-15",59441,08," ",218893,493560,0,0
"SIDEKICK 27-22-15",58378,08," ",176886,421835,0,0
SIDEOATS,64562,08," ",289478,482405,0,0
"SIDEOATS E",64434,08," ",425267,833970,0,0
"SIDEOATS F",64458,08," ",499116,940550,0,0
"SIDEOATS G",64451,08," ",186423,264633,0,0
"SILVER CITY UNIT",47770,08," ",733905,2145006,0,0
"SIMPSON SMITH 0844 A",54058,08," ",690312,766198,0,0
"SIMPSON SMITH A 08-44",60241,08," ",299224,685745,0,0
"SIMPSON SMITH B 08-44",59894,08," ",311929,514793,0,0
"SIMPSON SMITH C 08-44",60243,08," ",247907,466606,0,0
"SIMPSON SMITH D 08-44",60242,08," ",278982,458761,0,0
"SIMPSON SMITH E 08-44",59893,08," ",329368,752448,0,0
SINK,53063,08," ",241923,624556,0,0
"SLATER 12A",48676,08," ",233412,785779,0,0
"SLATER 12B",48518,08," ",140648,410836,0,0
"SLATER 16",40288,08," ",2182,9743,0,0
"SLATER 16",53075,08," ",9788,67033,0,0
"SLEDGE UNIT 06-07",49349,08," ",923886,5897448,0,0
"SLEDGE-NEWTON 07-43",62593,08," ",184416,414235,0,0
SLIVER,34538,08," ",0,0,0,0
SLKT,45724,08," ",0,0,0,0
"SLOAN CHALK",42234,08," ",0,0,0,0
"SMAILS A",56483,08," ",738185,1558237,0,0
"SMAILS B",56484,08," ",496972,1607097,0,0
"SMAILS C",55338,08," ",979066,2663380,0,0
"SMAILS D",55304,08," ",2657448,6641364,0,0
SMITH,42663,08," ",18274,138682,0,0
"SMITH 30",43747,08," ",4790,55075,0,0
"SMITH 4",43929,08," ",5055,4611,0,0
"SMITH 4",44608,08," ",45124,51583,0,0
"SMITH 48A",44480,08," ",6473,6774,0,0
"SMITH SN 48-37 02",45870,08," ",206943,769599,0,0
"SMITH SN 48-37 03",49326,08," ",59822,204075,0,0
"SMITH SN 48-37-36 01",53717,08," ",552493,2223807,0,0
"SMITH SN 48-37-36 03",53746,08," ",585539,1753294,0,0
"SMITH SN 48-37-36 04",53747,08," ",476146,1651082,0,0
"SMOKY 10A",55640,08," ",502364,733140,0,0
"SMOKY 10B",55648,08," ",664685,1135093,0,0
"SMOKY 10C",55769,08," ",323800,498868,0,0
"SMOKY 10D",55641,08," ",623765,1115752,0,0
"SNEED 5",38354,08," ",0,0,0,0
"SNEED 5",52298,08," ",0,0,0,0
"SNEED 7",44147,08," ",7880,44522,0,0
SNELL,42031,08," ",0,0,0,0
"SNELL 20",44690,08," ",4794,26574,0,0
SNIDELY,37426,08," ",0,0,0,0
SNYDER,30341,08," ",122,0,0,0
"SNYDER -A-",06198,08," ",14484,0,0,0
"SNYDER -B-",06199,08," ",109183,0,0,0
"SNYDER -C-",06200,08," ",28867,0,0,0
"SNYDER -D-",06201,08," ",2728,0,0,0
"SNYDER -E-",06202,08," ",31108,0,0,0
"SNYDER -F-",06203,08," ",1219,0,0,0
"SNYDER NW",30989,08," ",0,0,0,0
"SNYDER, B. S.",06215,08," ",541,0,0,0
"SNYDER, B. S. -A-",06213,08," ",71742,0,0,0
"SNYDER, B. S. -B-",06228,08," ",0,0,0,0
"SNYDER, B. S. -C-",06219,08," ",39829,0,0,0
"SNYDER, B. S. -D-",06194,08," ",880,0,0,0
"SNYDER, B. S. -E-",06221,08," ",16895,0,0,0
"SNYDER, D. H.",16258,08," ",5303,0,0,0
"SNYDER, D. H., JR.",15882,08," ",1273,0,0,0
"SNYDER, SUSIE B.",06197,08," ",108276,0,0,0
"SNYDER, SUSIE B.",06208,08," ",27123,0,0,0
"SNYDER, SUSIE B.",29697,08," ",0,0,0,0
"SOFTVEST 1",47208,08," ",17902,103732,0,0
"SOFTVEST UNIT 1",48168,08," ",19880,83461,0,0
"SON OF BIG BAD",31560,08," ",0,0,0,0
"SOUTH GUAVA 3141DP",63601,08," ",157671,278515,0,0
"SOUTH GUAVA 3143DP",63455,08," ",128816,239040,0,0
"SOUTH GUAVA 3145DP",63285,08," ",138848,202697,0,0
"SOUTH GUAVA 3151AP",63238,08," ",129462,242638,0,0
"SOUTH GUAVA 3153AP",63165,08," ",114840,216808,0,0
"SOUTH GUAVA 3155AP",63602,08," ",70964,70687,0,0
"SOUTHEAST LUTHER/FUSSELMAN/ UNIT",20583,08," ",548965,199277,0,0
SOUTHLAND,41671,08," ",23536,0,0,0
"SOUTHLAND ""A""",41672,08," ",9636,0,0,0
"SOUTHLAND -B-",41717,08," ",12025,0,0,0
"SOUTHWEST 39-34 (ALLOC-A)",55821,08," ",916081,2123240,0,0
"SOUTHWEST 39-34 (ALLOC-B)",55822,08," ",260751,844231,0,0
"SOUTHWEST 39-34 (ALLOC-C)",55823,08," ",426010,1170679,0,0
"SOW 21",43560,08," ",50996,247270,0,0
"SP TXL ""A""",06220,08," ",0,0,0,0
SPA,52640,08," ",230126,694608,0,0
"SPALDING. LILLIAN ETAL SWD",28460,08," ",0,0,0,0
SPARKY,46898,08," ",19701,264493,0,0
"SPEARS, J. D.",38166,08," ",9437,0,0,0
"SPEARS, W.M.",33815,08," ",3770,11777,0,0
"SPENCER TRUST 20",46860,08," ",673,1508,0,0
"SPIKED ALOE",56554,08," ",1162574,3494227,0,0
"SPIKED ALOE E",56925,08," ",357324,1928791,0,0
"SPIKED ALOE F",56958,08," ",578985,2346444,0,0
"SPIKED ALOE G",56852,08," ",314910,1338799,0,0
SPRAGUE,41316,08," ",44,0,0,0
"SPRAGUE -A-",41312,08," ",44,0,0,0
"SPRAGUE -B-",41314,08," ",44,0,0,0
"ST GEORGE 33-28 C UNIT",61577,08," ",326531,348721,0,0
"ST MARIA 40-45",56700,08," ",263609,1495754,0,0
"ST PATRICK 40-45",56608,08," ",332623,1689948,0,0
"ST RITA 29-32 A UNIT",58392,08," ",446202,857685,0,0
"ST RITA 29-32 B UNIT",58103,08," ",110539,401603,0,0
"ST RITA 29-32 C UNIT",58407,08," ",87737,401415,0,0
"ST RITA 29-32 D UNIT",58787,08," ",321181,815602,0,0
"ST. LOUIE",41324,08," ",16961,0,0,0
STALLINGS,35155,08," ",1026,0,0,0
STALLINGS,38971,08," ",20900,3187,0,0
STALLINGS,45934,08," ",4698,16232,0,0
"STALLINGS -A-",32035,08," ",24080,110551,0,0
"STALLINGS 10",44122,08," ",10393,106015,0,0
"STALLINGS 30",46835,08," ",53867,114922,0,0
"STALLINGS ADKINS",40963,08," ",9280,74374,0,0
"STALLINGS CREIGHTON",45891,08," ",12135,34940,0,0
"STALLINGS DOMINO RETURN",48419,08," ",99576,225198,0,0
"STALLINGS DOMINO UNIT A",49494,08," ",105926,228949,0,0
"STALLINGS DOMINO UNIT B",49495,08," ",102696,167788,0,0
"STALLINGS LOMAX",42051,08," ",15682,34853,0,0
"STALLINGS, LUAN",27900,08," ",0,0,0,0
"STALLINGS, LUAN -A-",28551,08," ",0,0,0,0
"STALLINGS, LUAN -B-",29173,08," ",0,0,0,0
"STANLEY UNIT 48-01",48736,08," ",1711525,5662402,0,0
"STARLORD EAST",56147,08," ",1667691,5470624,0,0
"STARLORD WEST",56136,08," ",1869372,6711870,0,0
STASEY,34297,08," ",0,0,0,0
"STASEY 18",42619,08," ",8864,49754,0,0
"STATE WILKINSON 30",46525,08," ",39486,67546,0,0
STEAMBOAT,55829,08," ",395303,866697,0,0
"STEAMBOAT E",55920,08," ",665405,1569940,0,0
"STEAMBOAT F",56191,08," ",642203,1564588,0,0
"STEAMBOAT G",56169,08," ",525339,1035944,0,0
"STEAMBOAT SPRINGS 1641DP",62870,08," ",131783,170899,0,0
"STEAMBOAT SPRINGS 1643DP",62758,08," ",125695,182861,0,0
"STEAMBOAT SPRINGS 1645DP",62867,08," ",141106,194493,0,0
"STEAMBOAT SPRINGS 1681CP",62910,08," ",145319,302915,0,0
"STEAMBOAT SPRINGS 1683CP",63168,08," ",140101,271512,0,0
"STEERS NATION MIPA",55702,08," ",1579736,2608109,0,0
"STELLA PETTY UNIT",32474,08," ",391,0,0,0
STERLING,60373,08," ",0,0,0,0
"STERLING ""4""",40362,08," ",0,0,0,0
"STERLING ""A""",40155,08," ",22337,0,0,0
"STERLING 15",39742,08," ",553,0,0,0
"STERLING 38",40251,08," ",531,0,0,0
"STERLING TRUST",36411,08," ",2772,0,0,0
STEWART,48050,08," ",3212,24,0,0
"STEWART 1",40988,08," ",13800,8396,0,0
"STEWART 3012",40250,08," ",1948,65,0,0
"STEWART YATES SAND UNIT",48149,08," ",9577,24,0,0
"STEWART, G. C.",41673,08," ",3355,0,0,0
"STEWART, G. C.",41681,08," ",7307,0,0,0
"STEWART, G. C. -B-",41674,08," ",1885,0,0,0
"STEWART, G.C. ""A""",41865,08," ",3307,0,0,0
"STIPA E",51877,08," ",164053,274904,0,0
"STIPA F",51876,08," ",196296,313069,0,0
"STIPA G",51878,08," ",221827,223698,0,0
STOKES,26053,08," ",0,0,0,0
STOKES,40278,08," ",6544,3203,0,0
STONE,38539,08," ",4838,28374,0,0
"STONE ""39""",39379,08," ",5811,14695,0,0
"STONE 38",43047,08," ",70578,292422,0,0
"STORM KING UNIT A 41-57",59952,08," ",757992,1761910,0,0
"STORM KING UNIT B 41-57",56830,08," ",1117662,2108655,0,0
"STRICKLAND 18",42915,08," ",6149,22522,0,0
"STRICKLAND 18C",47479,08," ",53857,116154,0,0
"STRICKLAND 18D",47112,08," ",64150,228096,0,0
"STRICKLAND 19",42583,08," ",10889,59641,0,0
"STRIPLING ""48""",39470,08," ",1830,3554,0,0
"STRIPLING 48",46581,08," ",16054,107388,0,0
"STURM SWD",56979,08," ",0,0,0,0
"SUMMIT 105",45461,08," ",1570,50197,0,0
"SUN GUNNER 10-03 (ALLOC-A)",57065,08," ",566260,1332167,0,0
"SUN GUNNER 10-46 (ALLOC-C)",57073,08," ",766203,1538810,0,0
"SUN GUNNER 10-46 (ALLOC-D)",57074,08," ",718623,1420435,0,0
"SUN TUPELO 15-27 (ALLOC-A)",57621,08," ",624349,1399249,0,0
"SUN TUPELO 15-27 (ALLOC-C)",57622,08," ",636188,1547857,0,0
"SUN TUPELO 15-27 (ALLOC-D)",57626,08," ",646093,1380839,0,0
SUNDOWN,49438,08," ",910139,1663658,0,0
"SUNRISE STUDLEY 29-17 A",55234,08," ",425361,981327,0,0
"SUNRISE STUDLEY 29-17 B",55198,08," ",855124,3172560,0,0
"SUNRISE STUDLEY 29-17 C",55226,08," ",652216,2046815,0,0
"SUNRISE STUDLEY 29-17 D",55227,08," ",865227,3835788,0,0
"SUNRISE STUDLEY 29-17 E",55200,08," ",610415,2056774,0,0
"SUNRISE STUDLEY 29-17 F",55199,08," ",589231,2354181,0,0
"SUNRISE STUDLEY 29-17 G",55426,08," ",397115,1577618,0,0
"SUNRISE STUDLEY 29-17 H",55389,08," ",0,0,0,0
"SUPER 34",43982,08," ",13035,121951,0,0
"SUSIE B. SNYDER",39192,08," ",6691,0,0,0
"SWAFFORD TRUST ""31""",172340,08," 1",0,0,49973,357
SWINDELL,29798,08," ",0,0,0,0
"SWINDELL UNIT",41808,08," ",8476,10582,0,0
"SWR JGM 26",51638,08," ",195118,239837,0,0
"SWR STIDHAM 29",53481,08," ",68899,249139,0,0
SYCAMORE,53125,08," ",625178,3319519,0,0
"SYCAMORE D",52929,08," ",151647,1945593,0,0
"SYCAMORE E",53070,08," ",397246,4970910,0,0
"SYCAMORE F",52917,08," ",130475,1583146,0,0
"SYCAMORE G",53639,08," ",158662,839233,0,0
"T. L. & M -C-",26533,08," ",19559,0,0,0
"T. L. & M CO. -D-",29998,08," ",7785,0,0,0
"T. L. & M. ""A""",33065,08," ",6177,0,0,0
"T. L. & M. -A-",02865,08," ",12579,0,0,0
"T. L. & M. -B-",02866,08," ",56000,0,0,0
"T. L. & M. CO.",06189,08," ",2345,0,0,0
"T. L. & M. CO.",29590,08," ",7285,0,0,0
"T. L. & M. CO. -B-",29818,08," ",2162,0,0,0
"T. L. & M. CO. -C-",29981,08," ",0,0,0,0
"T. P. LAND & TRUST, B. S.",06222,08," ",3987,0,0,0
"T. P.-RYAN",13623,08," ",13978,0,0,0
"T. X. L. -C-",06206,08," ",1558,0,0,0
"T. X. L. -D-",06204,08," ",11171,0,0,0
"T. X. L. -E-",06205,08," ",1544,0,0,0
"T.L. &  M CO.-E-",37044,08," ",762,0,0,0
"TACKLEBERRY 43-42 A",48400,08," ",1255714,7688658,0,0
"TAGGERT A",51550,08," ",188898,456176,0,0
"TAGGERT B",51335,08," ",864861,2706568,0,0
"TAGGERT LOUISE C",53201,08," ",670193,912869,0,0
"TAGGERT THELMA A",53232,08," ",779003,1552974,0,0
TALBOT,21052,08," ",12236,8000,0,0
TALBOT,31850,08," ",0,0,0,0
"TALBOT 26",39803,08," ",3321,12248,0,0
"TALBOT 3 UNIT",43108,08," ",1411,15950,0,0
"TALBOT 40",34414,08," ",0,0,0,0
"TALBOT 5",41421,08," ",0,0,0,0
"TALBOT A",47520,08," ",97983,546790,0,0
"TALBOT B",47521,08," ",18827,108475,0,0
"TALBOT C",47653,08," ",63615,435742,0,0
"TALBOT CQ 26",41444,08," ",8015,107022,0,0
"TALBOT D",47696,08," ",42323,694171,0,0
"TALBOT E",47800,08," ",56008,725305,0,0
"TALBOT F",47801,08," ",40456,858233,0,0
"TALBOT G",50899,08," ",71115,807142,0,0
"TALBOT H",48275,08," ",21023,32522,0,0
"TALL GRASS",59850,08," ",468797,1222425,0,0
"TALL GRASS E",60150,08," ",440616,1477556,0,0
"TALL GRASS F",60132,08," ",603929,1419665,0,0
"TALL GRASS G",60199,08," ",336044,629704,0,0
"TALL GRASS H",60172,08," ",500039,994204,0,0
"TALL GRASS I",60223,08," ",77145,314733,0,0
"TATE -D-",31348,08," ",3631,3308,0,0
"TATE D",50421,08," ",573,23624,0,0
TAYLOR,42028,08," ",27589,94253,0,0
"TAYLOR 11",43111,08," ",10937,75847,0,0
"TAYLOR GUITAR 19",47323,08," ",69326,321312,0,0
"TCB 39-34",50564,08," ",458215,584751,0,0
"TCB A",58655,08," ",179495,365631,0,0
"TCB B",58637,08," ",243036,345271,0,0
TCH,42675,08," ",13356,3491,0,0
TCH,69320,8A," ",5984,1962,0,0
"TEETER 3",42918,08," ",16552,49963,0,0
TELLURIDE,56286,08," ",401395,432728,0,0
"TELLURIDE D",60662,08," ",521418,999270,0,0
"TELLURIDE E",60760,08," ",301727,1059304,0,0
"TELLURIDE F",60761,08," ",595275,1193294,0,0
"TELLURIDE G",60787,08," ",722172,1312020,0,0
"TERRY SHAFER UNIT",33662,08," ",0,0,0,0
"TEX 8",42884,08," ",7248,37838,0,0
"TEX 8B UNIT",45139,08," ",608,8018,0,0
"TEX OAK",59278,08," ",364012,1381400,0,0
"TEX OAK E",59317,08," ",303445,934715,0,0
"TEX OAK F",59318,08," ",173182,921911,0,0
"TEX-HAN DOUTHIT",48155,08," ",976,0,0,0
"TEX-HAN DOUTHIT/SAN ANDRES/",48156,08," ",1931,0,0,0
"TEX. LAND&MORTGAGE CO.-A-R/A-B-",02917,08," ",55383,10728,0,0
"TEXACO ""25""",170851,08," 1",0,0,0,0
"TEXACO ""25""",174058,08," 2",0,0,0,0
"TEXACO ""25""",188094,08," 4",0,0,25027,10
"TEXACO ""25""",36146,08," ",0,0,0,0
"TEXACO ""35""",161317,08," 1",0,0,0,0
"TEXACO ""37""",176347,08," 3",0,0,0,0
"TEXACO ""41""",36435,08," ",0,0,0,0
"TEXACO -23-",175164,08," 2",0,0,0,0
"TEXACO -23-",188496,08," 1",0,0,0,0
"TEXACO -23-",36193,08," ",520,47320,0,0
"TEXACO -35-",36198,08," ",0,0,0,0
"TEXACO 23",36240,08," ",1649,42568,0,0
"TEXACO 47",36432,08," ",0,0,0,0
"TEXACO N35",168527,08," 2",0,0,0,0
"TEXACO N35",36600,08," ",105,5589,0,0
TEXAN,37908,08," ",0,0,0,0
"TEXAN A",40058,08," ",0,0,0,0
"TEXAS LAND & MORTGAGE CO-A-R/A-A",25630,08," ",4491,54830,0,0
"TEXAS LAND & MORTGAGE CO.",02863,08," ",3175,0,0,0
"TEXAS LAND & MORTGAGE CO.",02907,08," ",26,0,0,0
"TEXAS LAND & MORTGAGE CO. A RA-B",25963,08," ",0,0,0,0
"TEXAS LAND&MORTGAGE CO.""A""R/A""B""",33907,08," ",0,0,0,0
"TEXAS LAND&MORTGAGE CO.-A-R/A-A-",02916,08," ",26505,4034,0,0
"THE COLONEL 25-36",49793,08," ",680878,790746,0,0
"THE FARM SWD",50434,08," ",0,0,0,0
"THE KING 45-04",49275,08," ",590051,1154926,0,0
"THE KING 45-04 C",58362,08," ",453306,1266240,0,0
"THE KING 45-04 D",58370,08," ",712941,1981467,0,0
"THE SEVEN",61478,08," ",0,0,0,0
THOMAS,37953,08," ",0,0,0,0
"THOMAS 10",44592,08," ",1585,10015,0,0
"THOMAS 2",38353,08," ",684,1933,0,0
"THOMAS 2A",39062,08," ",16807,133531,0,0
"THOMAS 3",39744,08," ",27044,168556,0,0
"THOMAS 8",43080,08," ",15892,134967,0,0
"THOMAS STOKES",46143,08," ",11198,55069,0,0
"THOMPSON 48",47198,08," ",23844,272445,0,0
"THOMPSON, C. UNIT",21214,08," ",3479,49024,0,0
"THUMPER 14-23",48594,08," ",269169,343971,0,0
"THUMPER 14-23 B",54646,08," ",1233664,2586791,0,0
