"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: REEVES"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"REV BX STEVE GREEN B",59301,08," ",372213,643987,0,0
"REV BX STEVE GREEN C",59274,08," ",355794,697222,0,0
"REV BX STEVE GREEN D",59287,08," ",416086,600090,0,0
"REV BX T7-51-45  H",58241,08," ",0,0,0,0
"REV BX T7-51-45 D",58197,08," ",0,0,0,0
"REV BX T7-51-45 G",58240,08," ",0,0,0,0
"REV BX T7-51-45 I",58242,08," ",0,0,0,0
"REV BX T7-51-45 UNIT",58135,08," ",2965588,3751178,0,0
"REV BX T8-51-10 A",62691,08," ",268324,346275,0,0
"REV BX T8-51-10 B",62692,08," ",119858,180804,0,0
"REV BX T8-51-10 C",62693,08," ",150021,244896,0,0
"REV BX T8-51-14 UNIT",57887,08," ",1211040,1463400,0,0
"REV BX T8-51-3",55358,08," ",14774,19056,0,0
"REV BX T8-51-3 A",56097,08," ",0,0,0,0
"REV BX T8-51-3 D",55930,08," ",9231,26316,0,0
"REV BX T8-51/14 B",58363,08," ",0,0,0,0
"REV CON STATE T8-50-17 E",62352,08," ",106399,125319,0,0
"REV CON STATE T8-50-17 F",62507,08," ",19204,12496,0,0
"REV CON STATE T8-50-17 G",62382,08," ",27724,21916,0,0
"REV CON STATE T8-50-17 H",62383,08," ",21402,15469,0,0
"REV CON STATE T8-50-17 I",62508,08," ",0,0,0,0
"REV CON STATE T8-50-21 A",63024,08," ",0,0,0,0
"REV CON STATE T8-50-21 C",63019,08," ",69967,182277,0,0
"REV CON STATE T8-50-21 D",63020,08," ",77516,142767,0,0
"REV CON STATE T8-50-21 UNIT",63156,08," ",92362,232009,0,0
"REV CON T8-50-7 B",61923,08," ",0,0,0,0
"REV CON T8-50-7 C",61794,08," ",113983,113133,0,0
"REV CON T8-50-7 D",61715,08," ",0,0,0,0
"REV CON T8-50-7 UNIT",61731,08," ",1526909,1586536,0,0
"REV CON T8-50-8 A",61752,08," ",740035,983642,0,0
"REV CON T8-50-8 B",61753,08," ",0,0,0,0
"REV CON T8-50-8 C",61754,08," ",0,0,0,0
"REV CON T8-51-7 B",60829,08," ",0,0,0,0
"REV CON T8-51-7 C",60932,08," ",0,0,0,0
"REV CON T8-51-7 D",60998,08," ",0,0,0,0
"REV CON T8-51-7 E",60952,08," ",0,0,0,0
"REV CON T8-51-7 UNIT",60868,08," ",503808,565019,0,0
"REV DAGGER POD T8-51-18",60671,08," ",662510,576727,0,0
"REV DEVILS TONGUE T8-51-18 UNIT",58522,08," ",1411508,1678208,0,0
"REV DRAGONS BREATH T8-51-22",62996,08," ",1552293,1578877,0,0
"REV DRAGONS BREATH T8-51-22 B",63012,08," ",0,0,0,0
"REV DRAGONS BREATH T8-51-22 C",63004,08," ",0,0,0,0
"REV DRAGONS BREATH T8-51-22 D",63245,08," ",0,0,0,0
"REV DRAGONS BREATH T8-51-22 E",63005,08," ",0,0,0,0
"REV GF MARIA BREBER STATE UNIT",65084,08," ",0,0,0,0
"REV GF PIERRE BREBER STATE B",61815,08," ",0,0,0,0
"REV GF PIERRE BREBER STATE C",61814,08," ",0,0,0,0
"REV GF PIERRE BREBER STATE UNIT",61757,08," ",443260,661445,0,0
"REV GF STATE T7 50",50122,08," ",5058011,10464646,0,0
"REV GF STATE T7-50-38",60597,08," ",1903259,1646534,0,0
"REV GF STATE T7-50-38 D",59644,08," ",0,0,0,0
"REV GF STATE T7-50-38 E",59645,08," ",0,0,0,0
"REV GF STATE T7-50-38 F",59782,08," ",0,0,0,0
"REV GF STATE T7-50-41",49609,08," ",1158383,3904764,0,0
"REV GF STATE T7-50-43",49677,08," ",1967279,5496101,0,0
"REV HATCH T8-52-16",61705,08," ",518418,581336,0,0
"REV HATCH T8-52-26 B",61706,08," ",0,0,0,0
"REV HATCH T8-52-26 C",61722,08," ",0,0,0,0
"REV JJ STATE C7-14 A",60380,08," ",118084,81816,0,0
"REV JJ STATE C7-14 B",60354,08," ",92591,118531,0,0
"REV MOSHI T8-52-13 A",58406,08," ",216722,262211,0,0
"REV MOSHI T8-52-13 B",58561,08," ",305576,334396,0,0
"REV MOSHI T8-52-13 C",58502,08," ",302521,272412,0,0
"REV PEPPER X STATE T8-52-12  C",62540,08," ",0,0,0,0
"REV PEPPER X STATE T8-52-12 B",62501,08," ",0,0,0,0
"REV PEPPER X STATE T8-52-12 D",62502,08," ",0,0,0,0
"REV PEPPER X STATE T8-52-12 UNIT",62835,08," ",259431,254678,0,0
"REV RED AMAZON T8-51-19 A",60542,08," ",259310,210867,0,0
"REV RED AMAZON T8-51-19 B",62275,08," ",230564,234434,0,0
"REV TRINIDAD SCORPION T8-51-18 A",57855,08," ",0,0,0,0
"REV TRINIDAD SCORPION T8-51-18 B",57727,08," ",489809,563552,0,0
"REV TRINIDAD SCORPION T8-51-18 C",57728,08," ",410606,489231,0,0
"REV WOR 3 / 7 A",58489,08," ",1159314,7188632,0,0
"REV WOR 3 / 7 B",58490,08," ",0,0,0,0
"REV WOR 3 / 7 C",58618,08," ",0,0,0,0
"REV WOR 3 / 7 D",58513,08," ",0,0,0,0
"REV WOR 3 / 7 E",58611,08," ",0,0,0,0
"REV WOR 3 / 7 F",58612,08," ",0,0,0,0
"REV WOR 3 / 7 G",58613,08," ",0,0,0,0
"REV WOR 5/49 G",59985,08," ",0,0,0,0
"REV WOR 5/49 UNIT A",61514,08," ",667647,4181469,0,0
"REV WOR 5/49 UNIT B",61680,08," ",742827,3921732,0,0
"REWARD SWD A",48895,08," ",0,0,0,0
"REWARD SWD B",52201,08," ",0,0,0,0
"REWARD SWD C",49503,08," ",0,0,0,0
REYNAUD,33743,08," ",4937,0,0,0
"REYNAUD, SALLIE WYNNE",16804,08," ",0,0,0,0
"RHINO 37",44588,08," ",3245,41464,0,0
"RHINO UNIT 37N",46631,08," ",50758,400636,0,0
"RHINO UNIT 37S",45277,08," ",62862,429464,0,0
RHOADS,46939,08," ",33385,35604,0,0
"RIALTO 23",47163,08," ",70827,291190,0,0
"RICHBURG UNIT",048377,08," 1 L",0,0,0,0
"RICHBURG UNIT",048455,08," 1 U",0,0,53,0
"RICHBURG UNIT",282663,08," 2H",0,0,274252,32896
"RICHMOND 39",284030,08," 1H",0,0,0,59
"RICHMOND 39",299872,08," 3H",0,0,1030264,142222
"RICHMOND 39",300109,08," 2H",0,0,947757,215392
"RICHMOND 39",42482,08," ",0,0,0,0
"RICHMOND W STATE 4239 A-A",290182,08," 70H",0,0,1648989,267413
"RICHMOND W STATE 4239 A-B",290138,08," 71H",0,0,1925349,270027
"RICHMOND W STATE 4239 A-C",290139,08," 72H",0,0,1090196,141476
"RICHMOND W STATE 4239 A-D",290140,08," 73H",0,0,1261941,160190
"RICHMOND W. STATE 4239 A5",296752,08," 6H",0,0,1356848,66188
"RICHMOND W. STATE 4239 A6",296722,08," 11UA",0,0,1077134,140319
"RICHMOND W. STATE 4239 A7",296643,08," 7LA",0,0,629356,94665
"RICK ROSS STATE BS 11-2",65124,08," ",0,0,0,0
"RICK ROSS STATE UNIT 11-2",296635,08," 4302H",0,0,772289,325444
"RICK ROSS STATE UNIT 11-2",296636,08," 4714H",0,0,812631,279600
"RICK ROSS STATE UNIT 11-2",296637,08," 4307H",0,0,779118,369896
"RICK ROSS STATE UNIT 11-2",296638,08," 4312H",0,0,830068,312575
"RICK ROSS STATE UNIT 11-2",296817,08," 4709H",0,0,858878,246113
"RICK ROSS STATE UNIT 11-2",58698,08," ",0,0,0,0
RIDGEWAY,50970,08," ",285297,861789,0,0
RIFLEMAN,50967,08," ",0,0,0,0
"RIFLEMAN 191",44121,08," ",17655,26301,0,0
"RIFLEMAN C-19 A",288041,08," U 39H",0,0,2023290,161163
"RIFLEMAN C19-3",283606,08," 1H",0,0,882416,71876
"RINCON UNIT 72 16-20",285603,08," 1H",0,0,727152,16173
"RIO LOBO STATE A",298961,08," 221H",0,0,2001516,195333
"RIO LOBO STATE B",298928,08," 331H",0,0,2118340,169710
"RIO LOBO STATE C",298929,08," 312H",0,0,1804349,185592
"RIO LOBO STATE D",298931,08," 222H",0,0,2086033,205788
"RIO LOBO STATE E",298932,08," 332H",0,0,1866978,127145
"RIO LOBO STATE F",298975,08," 313H",0,0,1408856,166252
"RIO LOBO STATE G",298976,08," 333H",0,0,1608013,128553
"RIO PIERCE FAMILY 57-T2-45",278124,08," 1H",0,0,738115,94968
"RIO STATE 57-T2-34X27 3H",297278,08," B311H",0,0,2190765,265672
"RIO STATE 57-T2-34X27 3I",296803,08," B318H",0,0,3001959,455805
"RIO STATE 57-T2-34X27 3J",296781,08," B317H",0,0,2052978,245082
"RIO STATE 57-T2-34X27 A",297821,08," W101H",0,0,1773111,176587
"RIO STATE 57-T2-34X27 B",297870,08," W102H",0,0,1814672,196884
"RIO STATE 57-T2-34X27 BB",297836,08," W202H",0,0,2888003,139565
"RIO STATE 57-T2-34X27 N",297837,08," W114H",0,0,1944752,228244
"RIO STATE 57-T2-34X27 O",297940,08," W115H",0,0,2069358,229026
"RIO STATE 57-T2-34X27 XA",297948,08," X201H",0,0,1715867,180153
"RIO STATE RANDOLPH 57-T2-34",276286,08," 1H",0,0,1293995,84176
"RIO STATE RANDOLPH 57-T2-34",45912,08," ",0,0,0,0
"RIPTIDE SWD",52288,08," ",0,0,0,0
"RISING SUN UNIT",51543,08," ",2206088,5116286,0,0
"RIVER BEND -A-",31525,08," ",0,0,0,0
"RIVERFRONT STATE 276",40954,08," ",1203,0,0,0
"RIVERSIDE 21601",286738,08," 6H",0,0,1342372,200391
"RIVERSIDE 21601",286771,08," 7H",0,0,1339854,165394
"RIVERSIDE 21601",297470,08," 9H",0,0,420467,70063
"RIVERSIDE 21601",297856,08," 8H",0,0,717618,145919
"RIVERSIDE 21601 36",284472,08," 1H",0,0,812147,173051
"RIVERSIDE 21601 36",284834,08," 2H",0,0,1473536,92135
"RIVERSIDE 21601 36",284897,08," 3H",0,0,1567245,171162
"RIVERSIDE 21601 36",285053,08," 5H",0,0,582631,98615
"RIVERSIDE 21601 36",285838,08," 4H",0,0,1026541,176575
"RIVERSIDE 21601 SWD #1",49913,08," ",0,0,0,0
"RIVERTON 57-2-19",286737,08," 1H",0,0,1166753,159061
"RIVERTON 57-2-21",278601,08," 1H",0,0,1220596,79109
"RIVERTON STATE 57-2-19-31 A",299456,08," 11HB",0,0,2260685,385481
"RIVERTON STATE 57-2-19-31 B",299747,08," 12HB",0,0,1892100,399313
"RIVERTON STATE 57-2-19-31 C",299243,08," 21HB",0,0,2595816,283480
"RIVERTON STATE 57-2-19-31 D",299426,08," 13H",0,0,2472969,423156
"RIVERTON STATE 57-2-19-31 E",299397,08," 14HB",0,0,2431398,386660
ROADRUNNER,48996,08," ",667416,1559679,0,0
"ROADRUNNER STATE 2",285514,08," 2H",0,0,2951303,245382
"ROADRUNNER STATE 2",285516,08," 3H",0,0,1580545,148834
"ROADRUNNER STATE 2",285558,08," 1H",0,0,1569557,151272
"ROAN STATE 24",44273,08," ",179010,174841,0,0
"ROBERTA UNIT 141-140E",54489,08," ",314545,538856,0,0
"ROBERTSON 265",239064,08," 1ST",0,0,81422,98
"ROBERTSON STATE UNIT 2-5",47332,08," ",387946,1219129,0,0
"ROBERTSON STATE UNIT 2-7",290703,08," 1H",0,0,620104,231814
"ROBERTSON STATE UNIT 2-7",47474,08," ",0,0,0,0
"ROBIN 8",289241,08," P105H",0,0,144370,35588
"ROBIN 8",289251,08," P106H",0,0,331419,68876
"ROBIN 8",289328,08," P103H",0,0,239452,139838
"ROBIN 8",289573,08," P102H",0,0,266277,40579
"ROBIN 8",289577,08," P  1H",0,0,407066,67888
"ROBIN 8",289578,08," P104H",0,0,427751,75759
"ROBIN 8",289579,08," P101H",0,0,335951,61692
"ROBIN 8",45028,08," ",0,0,0,0
"ROBIN 8",47118,08," ",0,0,0,0
"ROBIN 8",47312,08," ",0,0,0,0
ROBINSON,36098,08," ",0,0,0,0
"ROCK RIVER STATE 30",49067,08," ",96239,245344,0,0
"ROCK SAND A",61369,08," ",378011,1008967,0,0
"ROCK SAND B",61347,08," ",448173,1221804,0,0
"ROCK SAND C",61348,08," ",343868,848279,0,0
"ROCK SAND D",61046,08," ",315356,1187332,0,0
"ROCK THROWER SW",51306,08," ",0,0,0,0
"ROCKET WRANGLER 11",290986,08," 1H",0,0,1397766,186773
"ROCKET WRANGLER 11",51076,08," ",0,0,0,0
"ROCKET WRANGLER 11-4",294207,08," 4H",0,0,892953,146848
"ROCKET WRANGLER 11-4",58123,08," ",0,0,0,0
"ROCKFISH NORTH A",65229,08," ",92243,71123,0,0
"ROCKFISH NORTH B",65073,08," ",64983,54243,0,0
"ROCKFISH NORTH C",65107,08," ",83944,59644,0,0
"ROCKFISH NORTH D",65106,08," ",90991,45704,0,0
"ROCKFISH NORTH E",65269,08," ",122227,78945,0,0
"ROCKFISH NORTH F",65270,08," ",61627,44434,0,0
"ROCKFISH NORTH G",65275,08," ",82287,84897,0,0
"ROCKING CHAIR SWD",62003,08," ",0,0,0,0
"RODDY '146'",45281,08," ",4601,4946,0,0
"RODDY '147'",44671,08," ",4292,4794,0,0
"RODEO STATE 12",51682,08," ",36375,80781,0,0
"ROGERS ""6""",253494,08," 1",0,0,841408,0
"ROGERS 6 UNIT",46781,08," ",204713,742433,0,0
"ROGERS 6 UNIT",56916,08," ",247278,1046005,0,0
"ROJO CALIENTE",33982,08," ",12441,7171,0,0
"ROLWING 23",266657,08," 1H",0,0,31058,4625
"ROLWING 4-33",268222,08," 1H",0,0,4864,252
"ROLWING 4-33",270390,08," 2H",0,0,173390,6987
"RON 56-8 UNIT",283356,08," 1H",0,0,2560480,17942
"ROSE DUNN 14-13 UNIT A",299826,08," 7H",0,0,769946,147031
"ROSE DUNN 14-13 UNIT A",299827,08," 8H",0,0,609949,170611
"ROSE DUNN 14-13 UNIT A",50798,08," ",315794,1294115,0,0
"ROSE DUNN 14-13 UNIT A",61375,08," ",0,0,0,0
"ROSE DUNN 14-23 UNIT B",55010,08," ",0,0,0,0
"ROTHSCHILD STATE 56-2-25 UNIT",285244,08," 2H",0,0,967817,207597
"ROTHSCHILD STATE 56-2-25 UNIT",290510,08," 1H",0,0,1599249,344629
"ROTHSCHILD STATE 56-2-25 UNIT",48038,08," ",0,0,0,0
"ROUGH RIDER UNIT",46184,08," ",121800,426265,0,0
ROULETTE,275869,08," 1201 H",0,0,2347883,86429
ROULETTE,290693,08," 6H",0,0,5478046,447168
ROULETTE,290767,08," 3H",0,0,3316958,726507
ROULETTE,290855,08," 2H",0,0,3429582,542789
ROULETTE,290856,08," 1H",0,0,3228250,689134
ROULETTE,291169,08," 4H",0,0,5533213,426479
ROULETTE,291242,08," 5H",0,0,4600615,205573
ROULETTE,298593,08," 802H",0,0,1409620,65049
ROULETTE,298594,08," 804H",0,0,1406254,65841
ROULETTE,298605,08," 803H",0,0,1318185,93859
ROULETTE,298606,08," 805H",0,0,1121010,74444
ROULETTE,298607,08," 806H",0,0,1383534,62683
ROXIE,19943,08," ",0,8,0,0
"ROY BEAN 42",45475,08," ",0,0,0,0
"ROY BEAN 42",55083,08," ",31739,62750,0,0
"ROY ROGERS 21",41362,08," ",221,323,0,0
"RSG REEVES SWD",48905,08," ",0,0,0,0
"RUBY NORTH UNIT  1-39",283316,08," 3H",0,0,686571,89926
"RUBY NORTH UNIT 1-39",286901,08," 4H",0,0,2051435,189567
"RUBY SOUTH UNIT 1-39",45019,08," ",15107,50344,0,0
"RUCK UNIT 3-17",283229,08," 2HR",0,0,1250281,352428
"RUCK UNIT 3-17",47428,08," ",116183,440251,0,0
"RUNAWAY GHOST 23",290987,08," 1HM",0,0,1175489,134915
"RUNAWAY GHOST 23",51248,08," ",0,0,0,0
"RUNAWAY GHOST 23-2",290968,08," 2H",0,0,657652,96136
"RUNAWAY GHOST 23-2",52123,08," ",0,0,0,0
RUSSELL,40908,08," ",0,0,0,0
RUSSELL,53328,08," ",151114,318455,0,0
"RUSSELL 274-13",45565,08," ",12954,12030,0,0
"RUSSELL LONG A",54247,08," ",466105,743792,0,0
"RUSSELL LONG C",54248,08," ",433073,743890,0,0
"RUSSELL LONG D",60081,08," ",216882,385245,0,0
"RUSSELL LONG E",60753,08," ",194342,326445,0,0
"RUSSELL LONG F",58829,08," ",0,0,0,0
"RUSSELL LONG G",60325,08," ",326303,785890,0,0
"RUSSELL LONG I",60082,08," ",298075,740707,0,0
"RUSSELLS RESERVE 8-82S UNIT",288216,08," 1H",0,0,1586366,214223
"RUSTLER HILLS 18",277516,08," 1H",0,0,43303,7860
"RUSTLER HILLS 8",46313,08," ",0,0,0,0
RYLAN,55653,08," ",0,0,0,0
"RYMAN 14",42072,08," ",0,0,0,0
"RYMAN 14 UNIT",49952,08," ",72401,168055,0,0
"RYMAN 14-23 UNIT",49936,08," ",626638,1371294,0,0
"RYMAN 14-23-1S",54082,08," ",381257,527233,0,0
"RYMAN 14-23-2S",54093,08," ",354223,644738,0,0
"S. JOHNSON 19",290542,08," 2H",0,0,1390798,272775
"S. JOHNSON 19",48941,08," ",0,0,0,0
"SABINE PASS 53-4-4 UNIT",289993,08," 1H",0,0,1193603,334704
"SABINE STATE ""12""",077696,08," 2",0,0,0,0
SABRE,31249,08," ",0,0,0,0
SABRE,59524,08," ",127,0,0,0
"SABRE DELAWARE UNIT",30820,08," ",38141,0,0,0
SABRE-GRAY-HD,36100,08," ",4,0,0,0
"SADDLEBACK STATE 42",42509,08," ",9051,17178,0,0
"SADDLEBACK STATE 57-30",282990,08," 1H",0,0,680087,93967
"SADDLEBACK STATE 57-30",287608,08," 2H",0,0,1907723,206181
"SALT DRAW STATE 1 UNIT",299997,08," 1H",0,0,348252,92485
"SALT DRAW STATE 1 UNIT",299998,08," 2H",0,0,447332,99141
"SALT DRAW STATE 1 UNIT",299999,08," 3H",0,0,618708,110132
"SALT DRAW STATE 1 UNIT",60386,08," ",0,0,0,0
"SALT GRASS",53398,08," ",0,0,0,0
"SALT MINE TWO",53529,08," ",0,0,0,0
"SALTY BRIGHAM 10",47243,08," ",0,0,0,0
"SAM BASS STATE 15",45617,08," ",4021,16032,0,0
"SAM BIRD 6-3",291058,08," 1H",0,0,929053,182510
"SAM BIRD 6-3",291059,08," 2H",0,0,269381,68539
"SAM BIRD 6-3",292650,08," 71H",0,0,794576,160527
"SAM BIRD 6-3",46624,08," ",0,0,0,0
"SAM PREWIT 207",44565,08," ",11,0,0,0
"SAM PREWIT 256",44982,08," ",0,0,0,0
"SAM PREWIT 256",53494,08," ",28,70,0,0
"SAM PREWITT 255",46077,08," ",0,0,0,0
"SAM PREWITT 255 UNIT B",42418,08," ",51490,64422,0,0
"SAM PREWITT 255-256 D-1",52840,08," ",499672,1447176,0,0
"SAM PREWITT 255-256 UNIT A",50799,08," ",661157,1125137,0,0
"SAM PREWITT 255-256 UNIT C",53772,08," ",679849,1547287,0,0
SAMS,162168,08," 3",0,0,0,0
"SAMS ""A""",157004,08," 1",0,0,90225,11222
"SAMS ""A""",159154,08," 2",0,0,47284,4539
"SAMS ""B""",35557,08," ",142,919,0,0
"SAMS ""B""",53578,08," ",6714,59382,0,0
"SAMURAI 4-49 50",284250,08," U 42H",0,0,2366008,161140
"SAMURAI 4-49 50",284262,08," U 35H",0,0,2269623,190653
"SAMURAI 4-49 50",301772,08," 144H",0,0,0,0
"SAMURAI 4-49-50",284380,08," 1H",0,0,2499442,189343
"SAN JACINTO 19",44597,08," ",5375,19181,0,0
"SAN PEDRO RANCH",43690,08," ",0,0,0,0
"SAND BEND",28240,08," ",2109,0,0,0
"SAND BEND -A-",28575,08," ",2915,0,0,0
"SANDHU STATE UNIT",285596,08," 12H",0,0,2888483,159733
"SANDLOT STATE",284667,08," L 04H",0,0,1139991,38979
"SANDLOT STATE",284864,08," U 03H",0,0,2291930,125732
"SANDLOT STATE",284869,08," L 02H",0,0,1202531,41023
"SANDLOT STATE",284895,08," B103SL",0,0,0,0
"SANDLOT STATE",285350,08," U 07H",0,0,2936544,176744
"SANDLOT STATE",285457,08," U 01H",0,0,2266043,155673
"SANDLOT STATE",285471,08," B101SL",0,0,0,0
"SANDLOT STATE",285784,08," U 05H",0,0,2459289,115738
"SANDLOT STATE",285785,08," B107SL",0,0,0,0
"SANDLOT STATE",285869,08," B105SL",0,0,0,0
"SANDLOT STATE",285898,08," L 06H",0,0,1348112,45977
"SANDLOT STATE",286196,08," L 10H",0,0,1789727,63878
"SANDLOT STATE",286500,08," L 08H",0,0,1301743,66345
"SANDLOT STATE",286504,08," L 12H",0,0,1609294,54630
"SANDLOT STATE",286505,08," U 11H",0,0,2590183,115193
"SANDLOT STATE",286509,08," B111SL",0,0,0,0
"SANDLOT STATE",286543,08," U 09H",0,0,2219934,134922
"SANDLOT STATE",286584,08," B109SL",0,0,0,0
"SANDLOT STATE",288008,08," L 15H",0,0,6628076,212853
"SANDLOT STATE",288009,08," B113SL",0,0,0,0
"SANDLOT STATE",288010,08," U 13H",0,0,4232840,208312
"SANDLOT STATE",288633,08," C115SL",0,0,0,0
"SANDSTORM UNIT",53231,08," ",1657049,2304268,0,0
"SANDWORM STATE 57-3-14 UNIT",282728,08," 1H",0,0,2365928,360347
"SANDY E",62109,08," ",248811,383460,0,0
"SANDY LYLE UNIT 44",300987,08," 4001U",0,0,555211,112098
"SANDY LYLE UNIT 44",301173,08," 4303H",0,0,317590,68428
"SANDY LYLE UNIT 44",301174,08," 4501U",0,0,499110,67544
"SANDY LYLE UNIT 44",63994,08," ",0,0,0,0
"SANSOM 3875 ALLOC B",288150,08," 21H",0,0,3029853,482944
"SANSOM 3875 ALLOC C",288285,08," 23H",0,0,2454710,315179
"SANTA MARIA 29",48416,08," ",0,0,0,0
"SANTA ROSA 54-4-3",282908,08," 1H",0,0,608495,226182
"SANTANA 29",281470,08," 2H",0,0,1315753,41267
"SANTANA STATE A",300976,08," 731H",0,0,618242,42630
"SANTANA STATE B",300978,08," 732H",0,0,596574,42402
"SAPPHIRE STATE C20-12",283197,08," 1H",0,0,347244,85013
"SARAH LINK 3",47924,08," ",29758,48310,0,0
"SARATOGA STATE 54-4-10 UNIT",286696,08," 2H",0,0,1597001,311147
"SARATOGA STATE 54-4-10 UNIT",286712,08," 4H",0,0,1429876,362293
"SARATOGA STATE 54-4-10 UNIT",286847,08," 3H",0,0,1348281,295884
"SARATOGA STATE 54-4-10 UNIT",46997,08," ",69966,605649,0,0
"SARGE 17",283130,08," 1H",0,0,382430,42686
"SASQUATCH STATE 56-2-38 UNIT",287768,08," 4H",0,0,2458226,552615
"SASQUATCH STATE 56-2-38 UNIT",287770,08," 2H",0,0,1976499,391218
"SASQUATCH STATE 56-2-38 UNIT",287794,08," 3H",0,0,1057854,228459
"SASQUATCH STATE 56-2-38 UNIT",49062,08," ",451601,1905348,0,0
"SAUL 35 UNIT",285595,08," 10H",0,0,2649089,199765
"SAUL 35 UNIT",299878,08," 3571",0,0,1460130,155793
"SAUL 35 UNIT",48109,08," ",0,0,0,0
"SAUL 3526 ALLOC. A",287148,08," 11H",0,0,1496272,205914
"SAWBACK 54-4-21",44765,08," ",0,0,0,0
"SAWMILL 57-3-43",283203,08," 1H",0,0,130762,45483
"SAWTOOTH STATE 55-6",46770,08," ",88954,502681,0,0
"SBHES PECOS",50822,08," ",0,0,0,0
"SCAT DADDY SWD",49786,08," ",0,0,0,0
"SCHMITT STATE",44257,08," ",0,0,0,0
"SCHWALBE UNIT",058899,08," 1",0,0,0,0
"SCHWALBE UNIT",178116,08," 2",0,0,0,0
"SCHWALBE-SONOMA STATE 120",300601,08," 1H",0,0,1175907,92559
"SCHWALBE-SONOMA STATE 120",49560,08," ",0,0,0,0
"SCREAMING EAGLE UNIT",48283,08," ",613880,1478299,0,0
SCULPZILLA1,58371,08," ",0,0,0,0
"SCYTHIAN EMPIRE 57-T1-41X44",279200,08," 1H",0,0,1006428,228828
"SEA BIRD SWD",50701,08," ",0,0,0,0
"SEA TREK SWD",50009,08," ",0,0,0,0
"SEAHAWK 57-2-1",282865,08," 1H",0,0,1350878,295683
"SEATTLE SLEW",287735,08," 1H",0,0,519624,25398
"SEATTLE SLEW 17",287939,08," 1H",0,0,1936809,169009
"SECRETARIAT 10",287611,08," 1HR",0,0,2020287,72078
"SECRETARIAT SWD",48947,08," ",0,0,0,0
"SEMINOLE STATE 56-2-25 UNIT",287094,08," 1H",0,0,2129634,576265
"SENTINEL 58-2-1",283208,08," 1H",0,0,1268481,250732
"SENTINEL STATE 55-28 UNIT",284511,08," 1H",0,0,1423027,236292
"SENTINEL STATE 55-28 UNIT",286407,08," 5H",0,0,2762710,432110
"SENTINEL STATE 55-28 UNIT",286409,08," 6H",0,0,3971247,147884
"SENTINEL STATE 55-28 UNIT",287338,08," 7H",0,0,3477689,275656
"SENTINEL STATE 55-28 UNIT",287343,08," 8H",0,0,1662085,241291
"SENTINEL STATE 55-28 UNIT",287347,08," 11H",0,0,2597783,280534
"SENTINEL STATE 55-28 UNIT",287348,08," 9H",0,0,1853674,159970
"SENTINEL STATE 55-28 UNIT",287395,08," 10H",0,0,1848525,321247
"SENTINEL STATE 55-28 UNIT",295473,08," 12H",0,0,449145,104125
"SENTINEL STATE 55-28 UNIT",295475,08," 13H",0,0,2732718,287893
"SENTINEL STATE 55-28 UNIT",295476,08," 14H",0,0,2671496,255999
"SENTINEL STATE 55-28 UNIT",295477,08," 18H",0,0,3400876,117183
"SENTINEL STATE 55-28 UNIT",295478,08," 16H",0,0,3769761,158743
"SENTINEL STATE 55-28 UNIT",295479,08," 17H",0,0,3112725,109229
"SENTINEL STATE 55-28 UNIT",295586,08," 15H",0,0,3508385,155575
SEVERO,46347,08," ",60489,156755,0,0
"SEXTON 1",45261,08," ",13826,20386,0,0
"SHADRACH 68 UNIT",290247,08," 1H",0,0,4988308,749480
"SHADRACH 68 UNIT",290248,08," 2H",0,0,0,0
"SHADRACH 68 UNIT",290829,08," 223H",0,0,2180521,395787
"SHADRACH 68 UNIT",290882,08," 332H",0,0,2131407,371103
"SHADRACH 68 UNIT",290925,08," 324H",0,0,4830040,713132
"SHADRACH 68 UNIT",290927,08," 134H",0,0,0,0
"SHADRACH 68 UNIT",53742,08," ",0,0,0,0
"SHADRACH MOSES CANTALOUPE",291009,08," 221H",0,0,2251470,318066
"SHAM SWD",46163,08," ",0,0,0,0
"SHARKTOOTH 3-4",51998,08," ",1658323,7519622,0,0
"SHELBY STATE",48633,08," ",314114,722697,0,0
"SHELDON STATE ""A"" 3",40407,08," ",1244,1902,0,0
"SHELDON STATE 3",42393,08," ",2433,6681,0,0
"SHELLY -A-",29970,08," ",0,0,0,0
"SHERIDAN 27A UNIT",294296,08," 73H",0,0,571806,169216
"SHERIDAN 27A UNIT",294297,08," 84H",0,0,1349627,187214
"SHERIDAN 27A UNIT",294308,08," 75H",0,0,759833,197168
"SHERIDAN 27A UNIT",294852,08," 88H",0,0,1563286,197104
"SHERIDAN 27A UNIT",294869,08," 86H",0,0,1653432,162631
"SHERIDAN 27A UNIT",294871,08," 77H",0,0,632385,154236
"SHERIDAN 55-4-27",276320,08," 1H",0,0,1264968,17776
"SHERIDAN 55-4-5",279250,08," 1H",0,0,729884,169859
"SHERIFF WOODY 10",45698,08," ",45253,120570,0,0
"SHERIFF WOODY 10 UNIT B",48655,08," ",137399,274393,0,0
"SHERIFF WOODY UNIT A 10",46412,08," ",42502,94553,0,0
"SHIBA INU STATE 55-4-10-9 A",294767,08," 11H",0,0,1423419,340029
"SHIBA INU STATE 55-4-10-9 B",294811,08," 12H",0,0,1365925,400395
